time_s,L_mp_um,front_ahead_of_laser_um,tail_behind_laser_um,L_all_um,laser_z_mm,front_clipped,tail_clipped,in_steady_window
0.0002094420577,421.67247738689184,60.23238474254762,361.4400926443442,536.7047851905227,1.7566523461999997,0,0,1
0.0002134420577,453.1592130661011,62.026411184419594,391.1328018816815,642.0797435566783,1.7806523462,0,0,1
0.0002174420577,490.15821423381567,61.11506196235565,429.04315227146003,617.6166934892535,1.8046523461999997,0,0,1
0.0002214420577,443.00395529717207,60.89964353417311,382.104311762999,573.7347528338432,1.8286523461999997,0,0,1
0.0002254420577,491.85031093657017,61.62032070880074,430.2299902277694,491.85031093657017,1.8526523462,0,0,1
0.0002294420577,472.74387907236814,60.653208547581684,412.09067052478645,572.9702534154058,1.8766523461999998,0,0,1
0.0002334420577,525.7970187813044,61.19635235642324,464.6006664248811,580.1250226795673,1.9006523462,0,0,1
0.0002374420577,413.23830373585224,61.532975384344034,351.70532835150823,520.2576285228133,1.9246523461999998,0,0,1
0.0002414420577,457.50022400170565,60.88891574119472,396.6113082605109,528.1073972582817,1.9486523461999998,0,0,1
0.0002454420577,424.96086098253727,61.179903962958925,363.78095701957835,537.3397143557668,1.9726523462,0,0,1
0.0002494420577,407.52976201474667,61.49836620067493,346.03139581407174,499.85828809440136,1.9966523461999999,0,0,1
0.0002534420577,458.4949929267168,62.194712573041166,396.30028035367565,476.69687774032354,2.0206523461999994,0,0,1
0.0002574420577,428.95565275102854,62.00048173343091,366.95517101759765,507.3616048321128,2.0446523462,0,0,1
0.0002614420577,419.297837652266,62.98251130556001,356.315326346706,502.3917183279991,2.0686523462,0,0,1
0.0002654420577,453.5188199952245,62.43903450046939,391.0797854947551,549.0623880177736,2.0926523461999995,0,0,1
0.0002694420577,419.84638664871454,64.6546008226767,355.19178582603786,628.5797571763396,2.1166523462,0,0,1
0.0002734420577,467.21810940653086,63.339523264516714,403.8785861420141,490.5932582914829,2.1406523462,0,0,1
0.0002774420577,478.8101650774479,60.75365605329435,418.0565090241535,537.9428621381521,2.1646523461999996,0,0,1
0.0002814420577,518.6389898881316,63.76014807199385,454.87884181613776,518.6389898881316,2.1886523461999996,0,0,1
0.0002854420577,459.9455278366804,64.21667888139616,395.72884895528426,600.1814035698771,2.2126523462,0,0,1
0.0002894420577,440.51441363990307,64.18938761328617,376.3250260266169,607.8537553548813,2.2366523461999996,0,0,1
0.0002934420577,444.2984936758876,63.37000649546572,380.9284871804219,523.9383317530155,2.260652346199999,0,0,1
0.0002974420577,444.09686233848333,64.44609964763055,379.6507626908528,523.689785040915,2.2846523462,0,0,1
0.0003014420577,416.8017767369747,65.16107247148909,351.6407042654856,484.7487434744835,2.3086523461999997,0,0,1
0.0003054420577,407.3074087500572,61.87089256321377,345.43651618684345,491.7245823889971,2.3326523461999993,0,0,1
0.0003094420577,472.6840415969491,61.81403180335887,410.8700097935902,580.264488235116,2.3566523461999997,0,0,1
0.0003134420577,468.67039054632187,61.811653414119846,406.858737132202,555.9485871344805,2.3806523461999998,0,0,1
0.0003174420577,460.38092114031315,61.90124312912323,398.47967801118995,539.0243604779243,2.4046523462000002,0,0,1
0.0003214420577,463.6019002646208,62.2143502620352,401.3875500025856,724.8688489198685,2.4286523462,0,0,1
0.0003254420577,488.1364293396473,61.657602110256306,426.478827229391,488.1364293396473,2.4526523462,0,0,1
0.0003294420577,414.78010825812817,61.90248986457725,352.8776183935509,545.5282516777515,2.4766523462,0,0,1
0.0003334420577,445.9691699594259,61.05214227115083,384.9170276882751,510.85371524095535,2.5006523461999994,0,0,1
0.0003374420577,504.5821890234947,61.29120925938043,443.2909797641143,504.5821890234947,2.5246523462,0,0,1
0.0003383006742,527.957221493125,61.05619496141884,466.9010265317061,527.957221493125,2.5298040452,0,0,1
0.0003423006742,430.93785643577576,61.00445647572519,369.93339996005056,570.3319329768419,2.5538040451999997,0,0,1
0.0003463006742,516.9098731130362,60.97483690117866,455.9350362118575,516.9098731130362,2.5778040451999997,0,0,1
0.0003503006742,385.86906157433987,60.034616679301415,325.8344448950385,541.0395096987486,2.6018040451999997,0,0,1
0.0003543006742,452.36176811158657,59.915590137591366,392.4461779739952,523.905735462904,2.6258040451999998,0,0,1
0.0003583006742,501.0985769331455,60.351631850352575,440.74694508279293,566.0934839397669,2.6498040451999993,0,0,1
0.0003623006742,446.20316475629807,53.80391840671553,392.39924634958254,520.9168884903193,2.6738040452,0,0,1
0.0003663006742,403.12018245458603,51.60827535425662,351.51190710032944,500.9390879422426,2.6978040452,0,0,1
0.0003703006742,432.2014283388853,50.72114051913289,381.48028781975245,588.5239224880934,2.7218040451999994,0,0,1
0.0003743006742,493.0866416543722,50.509214550604945,442.57742710376726,499.11485984921455,2.7458040452,0,0,1
0.0003783006742,424.237921833992,50.07516814803121,374.1627536859608,486.194621771574,2.7698040452,0,0,1
0.0003823006742,491.20443873107433,50.621571585884354,440.58286714519,732.3510944843292,2.7938040451999995,0,0,1
0.0003863006742,459.2994228005409,50.54515305196296,408.75426974857794,554.2275030165911,2.8178040451999995,0,0,1
0.0003903006742,450.16477815806866,50.30831420456449,399.85646395350415,461.0852338373661,2.8418040451999995,0,0,1
0.0003943006742,477.8734873980284,50.362513661732486,427.5109737362959,477.8734873980284,2.8658040452,0,0,1
0.0003983006742,410.0734367966652,49.914730251183606,360.1587065454816,878.107501193881,2.8898040451999996,0,0,1

# T_m_K,925.0
# Tsolidus_K,855.0
# Tliquidus_K,925.0
# depth_min_um,0.0
# depth_max_um,
# z_ahead_um,
# z_behind_um,
# steady_window_start_s,0.0002
# L_mp_mean_um,454.83039153338063
# L_mp_std_um,33.951992433750604
# L_all_mean_um,559.9095317188139
# L_all_std_um,95.26548660881564
